Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,81.54000091552734,76.56999969482422,80.77999877929688,76.80000305175781,1460900,76.80000305175781
2019-06-11,77.27999877929688,74.4800033569336,76.87999725341797,75.55999755859375,1467500,75.55999755859375
2019-06-12,76.9800033569336,74.94000244140625,76.83999633789062,75.80000305175781,1359500,75.80000305175781
2019-06-13,76.45999908447266,75.0,75.73999786376953,76.37000274658203,1367500,76.37000274658203
2019-06-14,77.79000091552734,75.45999908447266,76.30000305175781,77.70999908447266,1250400,77.70999908447266
2019-06-17,82.56999969482422,78.5,79.06999969482422,81.83999633789062,2414500,81.83999633789062
2019-06-18,84.87000274658203,82.0,82.81999969482422,84.27999877929688,1954700,84.27999877929688
2019-06-19,85.36000061035156,83.69999694824219,84.70999908447266,84.87000274658203,1236300,84.87000274658203
2019-06-20,87.12999725341797,85.5999984741211,85.5999984741211,86.56999969482422,1426800,86.56999969482422
2019-06-21,88.8499984741211,86.29000091552734,87.25,88.69999694824219,2262000,88.69999694824219
2019-06-24,89.30000305175781,86.66999816894531,88.69999694824219,86.91999816894531,1272500,86.91999816894531
2019-06-25,88.62999725341797,86.33000183105469,87.25,87.61000061035156,1231100,87.61000061035156
2019-06-26,88.27999877929688,85.22000122070312,87.54000091552734,85.62999725341797,1226200,85.62999725341797
2019-06-27,86.58999633789062,84.52999877929688,86.05999755859375,84.72000122070312,992400,84.72000122070312
2019-06-28,85.27999877929688,83.37000274658203,84.58999633789062,84.95999908447266,1616400,84.95999908447266
2019-07-01,86.5,84.58000183105469,85.80000305175781,85.41999816894531,1040400,85.41999816894531
2019-07-02,86.0,83.94999694824219,86.0,85.01000213623047,947500,85.01000213623047
2019-07-03,86.54000091552734,83.63999938964844,84.83999633789062,86.5199966430664,767700,86.5199966430664
2019-07-05,87.05999755859375,85.0,85.61000061035156,85.27999877929688,681900,85.27999877929688
2019-07-08,85.0,82.11000061035156,84.73999786376953,83.01000213623047,1064200,83.01000213623047
2019-07-09,84.1500015258789,82.3499984741211,82.4800033569336,83.81999969482422,985300,83.81999969482422
2019-07-10,85.05999755859375,83.05000305175781,83.94000244140625,83.7699966430664,757100,83.7699966430664
2019-07-11,83.9800033569336,80.16999816894531,83.80999755859375,81.2300033569336,1074500,81.2300033569336
2019-07-12,81.94999694824219,79.62000274658203,81.37999725341797,80.0999984741211,954300,80.0999984741211
2019-07-15,81.56999969482422,79.52999877929688,79.98999786376953,81.38999938964844,1115600,81.38999938964844
2019-07-16,81.51000213623047,79.69999694824219,81.3499984741211,79.87999725341797,814400,79.87999725341797
2019-07-17,80.87999725341797,79.4000015258789,79.91000366210938,80.2300033569336,904000,80.2300033569336
2019-07-18,81.5,80.13999938964844,80.3499984741211,81.30999755859375,756200,81.30999755859375
2019-07-19,82.26000213623047,80.2300033569336,81.80999755859375,80.54000091552734,935600,80.54000091552734
2019-07-22,82.70999908447266,80.38999938964844,80.88999938964844,81.70999908447266,750600,81.70999908447266
2019-07-23,81.83000183105469,78.41999816894531,81.66999816894531,78.51000213623047,1816600,78.51000213623047
2019-07-24,79.72000122070312,77.5999984741211,78.54000091552734,79.1500015258789,1568400,79.1500015258789
2019-07-25,79.30000305175781,77.30000305175781,78.69000244140625,78.80000305175781,732900,78.80000305175781
2019-07-26,80.94999694824219,79.01000213623047,79.33999633789062,80.1500015258789,985800,80.1500015258789
2019-07-29,80.45999908447266,78.1500015258789,80.08999633789062,80.26000213623047,1058500,80.26000213623047
2019-07-30,85.56999969482422,80.05999755859375,82.7699966430664,85.43000030517578,1740300,85.43000030517578
2019-07-31,86.52999877929688,83.86000061035156,85.5,84.91999816894531,1263000,84.91999816894531
2019-08-01,87.2300033569336,84.23999786376953,84.5199966430664,84.8499984741211,1016800,84.8499984741211
2019-08-02,85.9000015258789,82.70999908447266,84.7300033569336,83.47000122070312,1267200,83.47000122070312
2019-08-05,82.44999694824219,80.02999877929688,82.31999969482422,80.91999816894531,1401600,80.91999816894531
2019-08-06,82.7699966430664,79.9000015258789,81.19999694824219,82.62999725341797,1308100,82.62999725341797
2019-08-07,81.77999877929688,79.7699966430664,81.77999877929688,80.45999908447266,1278500,80.45999908447266
2019-08-08,81.30999755859375,78.01000213623047,80.66000366210938,81.26000213623047,1566700,81.26000213623047
2019-08-09,82.72000122070312,80.22000122070312,80.97000122070312,81.79000091552734,1280500,81.79000091552734
2019-08-12,83.83999633789062,80.55999755859375,81.66000366210938,82.4800033569336,1062400,82.4800033569336
2019-08-13,84.77999877929688,81.95999908447266,82.30000305175781,82.88999938964844,971000,82.88999938964844
2019-08-14,83.29000091552734,80.91000366210938,82.13999938964844,81.05999755859375,1460000,81.05999755859375
2019-08-15,81.47000122070312,79.58999633789062,80.95999908447266,80.61000061035156,1171900,80.61000061035156
2019-08-16,83.3499984741211,80.80000305175781,81.41999816894531,83.12000274658203,1071100,83.12000274658203
2019-08-19,84.91999816894531,83.1500015258789,84.08000183105469,84.5199966430664,872800,84.5199966430664
2019-08-20,84.95999908447266,83.91999816894531,84.2300033569336,84.0999984741211,797200,84.0999984741211
2019-08-21,86.11000061035156,84.4800033569336,84.75,86.06999969482422,705200,86.06999969482422
2019-08-22,86.31999969482422,84.62999725341797,86.31999969482422,85.55999755859375,858400,85.55999755859375
2019-08-23,85.81999969482422,81.58000183105469,85.55999755859375,81.91000366210938,1213400,81.91000366210938
2019-08-26,83.19000244140625,81.08999633789062,82.29000091552734,82.80999755859375,1070900,82.80999755859375
2019-08-27,84.08000183105469,79.43000030517578,83.51000213623047,80.26000213623047,1507200,80.26000213623047
2019-08-28,82.61000061035156,79.26000213623047,79.87000274658203,81.3499984741211,1040600,81.3499984741211
2019-08-29,82.48999786376953,81.41000366210938,82.05999755859375,82.44000244140625,1198200,82.44000244140625
2019-08-30,82.81999969482422,80.69000244140625,82.7699966430664,81.81999969482422,887600,81.81999969482422
2019-09-03,81.94999694824219,79.55999755859375,81.7300033569336,80.05999755859375,899900,80.05999755859375
2019-09-04,81.06999969482422,76.75,81.0,77.62000274658203,1643900,77.62000274658203
2019-09-05,80.12999725341797,78.20999908447266,79.91999816894531,79.2699966430664,1678500,79.2699966430664
2019-09-06,80.11000061035156,79.08000183105469,79.44999694824219,79.23999786376953,676100,79.23999786376953
2019-09-09,79.52999877929688,77.3499984741211,78.52999877929688,78.97000122070312,934600,78.97000122070312
2019-09-10,78.91000366210938,76.83000183105469,78.37000274658203,77.91000366210938,1247000,77.91000366210938
2019-09-11,79.79000091552734,77.83999633789062,77.8499984741211,78.4800033569336,871000,78.4800033569336
2019-09-12,78.94999694824219,75.0,78.75,76.06999969482422,2311000,76.06999969482422
2019-09-13,78.16999816894531,75.54000091552734,76.4000015258789,76.43000030517578,1646100,76.43000030517578
2019-09-16,79.04000091552734,75.5999984741211,76.19000244140625,78.33999633789062,1128700,78.33999633789062
2019-09-17,79.37000274658203,77.56999969482422,77.70999908447266,79.0999984741211,954300,79.0999984741211
