Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,197.0,191.39999389648438,191.39999389648438,194.1199951171875,2372000.0,189.4775390625
2019-06-11,196.1199951171875,193.50999450683594,195.3000030517578,194.72999572753906,1632200.0,190.0729522705078
2019-06-12,194.0500030517578,189.8300018310547,193.61000061035156,190.22000122070312,2058800.0,185.6708221435547
2019-06-13,192.25,190.07000732421875,190.41000366210938,191.4499969482422,1411400.0,186.87139892578125
2019-06-14,192.1699981689453,189.30999755859375,191.2899932861328,191.66000366210938,1403900.0,187.0763702392578
2019-06-17,193.22999572753906,190.74000549316406,192.02000427246094,190.8300018310547,1155600.0,186.2662353515625
2019-06-18,197.1300048828125,190.6699981689453,190.6699981689453,194.97999572753906,2363000.0,190.31695556640625
2019-06-19,197.61000061035156,194.7899932861328,195.35000610351562,195.63999938964844,2196800.0,190.96119689941406
2019-06-20,198.19000244140625,193.61000061035156,197.5,195.6999969482422,2749300.0,191.01974487304688
2019-06-21,198.33999633789062,193.97000122070312,195.33999633789062,195.94000244140625,3365500.0,191.25401306152344
2019-06-24,199.35000610351562,196.02999877929688,196.52999877929688,197.49000549316406,2069800.0,192.7669677734375
2019-06-25,197.52000427246094,194.00999450683594,197.5,196.05999755859375,1828300.0,191.37115478515625
2019-06-26,197.8699951171875,196.1199951171875,196.5,197.00999450683594,1649900.0,192.29843139648438
2019-06-27,199.61000061035156,196.75999450683594,197.57000732421875,199.32000732421875,2239200.0,194.55319213867188
2019-06-28,205.83999633789062,202.94000244140625,203.5,204.60000610351562,4854900.0,199.7069091796875
2019-07-01,209.85000610351562,205.74000549316406,208.0,206.86000061035156,2465700.0,201.91287231445312
2019-07-02,206.30999755859375,204.16000366210938,205.39999389648438,205.97999572753906,1621400.0,201.05389404296875
2019-07-03,207.39999389648438,205.22999572753906,207.3000030517578,206.0399932861328,978800.0,201.1124725341797
2019-07-05,208.75999450683594,206.1999969482422,206.86000061035156,207.89999389648438,1511400.0,202.92799377441406
2019-07-08,207.25,204.7100067138672,206.36000061035156,205.75,1853900.0,200.82940673828125
2019-07-09,207.94000244140625,203.5399932861328,203.75,207.77000427246094,1812100.0,202.80111694335938
2019-07-10,208.99000549316406,205.64999389648438,207.17999267578125,205.97000122070312,1779800.0,201.0441436767578
2019-07-11,212.58999633789062,206.0,206.1999969482422,211.35000610351562,3691600.0,206.2954864501953
2019-07-12,214.19000244140625,210.7899932861328,212.0,213.94000244140625,2626000.0,208.82354736328125
2019-07-15,214.60000610351562,209.7899932861328,214.11000061035156,211.5800018310547,2600200.0,206.5199737548828
2019-07-16,217.3300018310547,212.5500030517578,214.8000030517578,215.52000427246094,5283700.0,210.3657684326172
